,job,money,skill,ink,area,jobDes,inkDes
180,web前端开发工程师,15k-25k,软件服务｜咨询 物联网 JavaScript Html5,易流,[深圳·南山区],“平台大、氛围良好、机会多，奖金多多”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 500-2000人"
181,web前端开发工程师,15k-20k,专业服务｜咨询 JavaScript Angular,德衍睿通,[北京·朝阳区],“非外包，弹性工作制，不要求996”,"专业服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 15-50人"
182,web前端开发工程师,15k-30k,软件服务｜咨询 人工智能服务 JavaScript HTML CSS React Vue,淡竹体育,[上海·徐汇区],“国家高新企业、人工智能企业，蓝海市场！”,IT技术服务｜咨询 / 未融资 / 15-50人
183,web前端开发工程师,20k-40k,TypeScript JavaScript,每平每屋设计家,[上海·潍坊],“阿里旗下， autodesk团队”,"新零售,工具类产品 / 不需要融资 / 150-500人"
184,web前端开发工程师,10k-15k,IT技术服务｜咨询 软件服务｜咨询 JavaScript Html5 小程序开发 Vue,上海意鹰信息技术有限公司,[上海·虹梅路],“福利、奖金、股权激励、双休、团建、体检、旅游”,IT技术服务｜咨询 / B轮 / 150-500人
185,web前端工程师,8k-12k,软件服务｜咨询 IT技术服务｜咨询 Web前端开发 小程序开发,开科唯识,[哈尔滨·松北…],“不加班，清闲，稳定”,软件服务｜咨询 / C轮 / 500-2000人
186,web前端工程师,10k-15k,软件服务｜咨询 人工智能服务 HTML Vue Web前端开发,赛意,[武汉·洪山区],“上市企业 独立办公大楼 13薪 团队nice”,IT技术服务｜咨询 / 上市公司 / 2000人以上
187,web前端工程师,14k-23k,软件服务｜咨询 工具类产品 JavaScript PHP Python TypeScript React,AUTODESK,[上海·东方路],“不加班 国际化团队 可在家办公 文化好”,软件服务｜咨询 / 上市公司 / 500-2000人
188,web前端工程师,20k-30k,在线教育 TypeScript React,十方融海集团,[深圳·科技园],“周末双休 早餐补贴 包中餐 年终奖金”,在线教育 / A轮 / 500-2000人
189,web前端开发工程师,10k-15k,人工智能服务 物联网 JavaScript Html5,富士智能,[深圳·西丽],“职位发展空间，领导好”,人工智能服务 / 不需要融资 / 150-500人
190,web前端开发工程师,12k-15k,软件服务｜咨询 IT技术服务｜咨询 JavaScript Vue,蜘点集团,[广州·石牌],“氛围好 晋升通道 股权 行业前景好 自研产品”,"软件服务｜咨询,人工智能服务,区块链 / 不需要融资 / 150-500人"
191,web前端开发工程师,15k-30k,科技金融 TypeScript JavaScript Node.js Html5,中国人寿财险金融科技中心,[北京·海淀区],“六险二金，上五休二，交通，餐补，健身房，班车”,金融业 / 上市公司 / 2000人以上
192,Web前端开发工程师,20k-35k,JavaScript Angular HTML CSS,小黑盒,[北京·朝阳区],"“北大博士,腾讯大牛,电竞大数据,期权激励”","游戏,内容社区 / B轮 / 50-150人"
193,WEB前端工程师,12k-20k,科技金融 JavaScript Angular Web前端开发 HTML Angularjs,Webull,[长沙·观沙岭],"“五险一金,年终绩效,餐补”",科技金融 / C轮 / 150-500人
