,tag,job,low_wages,hight_wages,year_wages,city,ink,staff,skill,jobDes,inkDes
2357,7,运维工程师（外派至赣州）,5.0,8.0,78.0,赣州,湖南敏求电子科技有限公司,150,JAVA,"双休,五险一金","IT技术服务,咨询,人工智能服务,智能硬件,未融资"
2358,7,运维开发工程师,10.0,20.0,180.0,上海,上海不工软件,150,"JAVA,Python,MySQL,ORACLE,Linux","做五休二,五险一金,年假,节日福利,下午茶","IT技术服务,咨询,B轮"
2359,7,运维测试工程师,10.0,18.0,168.0,北京,亚信,2000,"IT,JAVA,Linux","上市公司,重点项目,福利全面","软件服务,咨询,IT技术服务,咨询,上市公司"
2360,7,运维工程师（外派至呼和浩特）,5.0,8.0,78.0,呼和浩特,湖南敏求电子科技有限公司,150,JAVA,"双休,五险一金","IT技术服务,咨询,人工智能服务,智能硬件,未融资"
2361,7,运维工程师 14薪 大小休,10.0,15.0,150.0,武汉,多宝鱼,500,"MySQL,Linux,TCP,IP,Prometheus,Zabbix","晋升快,涨薪快,五险一金,交通,通讯补贴","IT技术服务,咨询,未融资"
2362,7,运维工程师 14薪 五险一金,10.0,15.0,150.0,武汉,多宝鱼,500,"MySQL,Linux,TCP,IP,Prometheus,Zabbix","入职五险一金,晋升快,涨薪快,自由","IT技术服务,咨询,未融资"
2363,7,中级运维工程师,10.0,16.0,156.0,北京,东华,2000,"IT,JAVA,Linux",薪资待遇优,"软件服务,咨询,IT技术服务,咨询,上市公司"
2364,7,运维工程师,7.0,10.0,102.0,上海,及未科技,500,Linux,"业务快发展,成长速度快","消费生活,不需要融资"
2365,7,运维工程师,10.0,16.0,156.0,宁波,百硕,500,"IT,Python,Linux,Shell","六险一金,绩效年终奖,工会福利,通讯补贴","IT技术服务,咨询,不需要融资"
2366,7,运维工程师（自研平台，13薪）,20.0,30.0,300.0,广州,乐摇摇,2000,"Python,Linux","五险一金,项目奖金,固定,薪,额外年终奖","软件服务,咨询,D轮及以上"
2367,7,bss运维工程师,10.0,15.0,150.0,南京,广东亿迅,2000,"IT,Linux","国企大平台,六险一金","软件服务,咨询,IT技术服务,咨询,网络通信,不需要融资"
2368,7,容器化运维工程师（DevOps方向）,15.0,20.0,210.0,深圳,中通服,150,"IT,Kubernetes,K,s,Swam,Docker","大型国企,自研项目,技术先进","IT技术服务,咨询,不需要融资"
2369,7,dba数据运维工程师,12.0,20.0,192.0,上海,假面科技,500,"SQL,SQL,Server,Linux","发展前景,福利待遇,个月年终奖","游戏,B轮"
2370,7,运维工程师,12.0,16.0,168.0,杭州,西湖新基建数字,50,"JAVA,SQL,Linux,Kubernetes,K,s,Swam,Docker","国资,朝九晚六,双休,六险一金,年度体检,旅游","软件服务,咨询,数据服务,咨询,IT技术服务,咨询,天使轮"
2371,7,dba运维,9.0,13.0,132.0,武汉,赛意,2000,"IT,PostgreSQL,PSQL,MySQL,DB","年终奖,项目补贴","IT技术服务,咨询,上市公司"
2372,7,高级运维工程师,15.0,25.0,240.0,深圳,华阳国际城市科技,2000,"IT,Python,Shell,GO,Linux,CDN","上市集团,餐补油补,扁平管理,天带薪年假","IT技术服务,咨询,上市公司"
2373,7,linux运维工程师,15.0,21.0,216.0,上海,CLPS,2000,"Python,Shell,Kubernetes,K,s","天带薪年假,零加班,弹性工作时间,外企氛围","软件服务,咨询,上市公司"
2374,7,KJC-业务运维工程师 (MJ000105),15.0,25.0,240.0,深圳,微众银行,2000,Linux,"五险一金,带薪年假,绩效奖金","科技金融,未融资"
2375,7,高级系统运维工程师,20.0,40.0,360.0,北京,京东科技,2000,"IT,Python,Perl,Linux","福利待遇好,团队发展前景优渥","科技金融,上市公司"
2376,7,大数据运维工程师,12.0,17.0,174.0,北京,颐邦科技,150,"Hadoop,Python,Shell,Linux,Spark","清华团队,年终奖金,个月,五险一金","医疗丨健康,硬件,不需要融资"
2377,7,KJC-业务运维工程师(大数据平台运维) (MJ000106),15.0,25.0,240.0,深圳,微众银行,2000,Shell,"五险一金,带薪年假,绩效奖金","科技金融,未融资"
2378,7,音视频驻场运维工程师,5.0,10.0,90.0,广州,普睿德利,150,IT,"发展前景,福利待遇,五险一金,年终奖","IT技术服务,咨询,软件服务,咨询,数据服务,咨询,未融资"
2379,7,运维工程师,6.0,10.0,96.0,成都,新希望六和,2000,Python,"世界,强,发展前景好","批发,零售,贸易,进出口,上市公司"
2380,7,高级运维工程师,10.0,15.0,150.0,广州,广州南天,2000,"IT,Python,Linux","金融行业,周末双休,五险一金,节日福利","IT技术服务,咨询,上市公司"
2381,7,运维工程师,9.0,15.0,144.0,北京,航天丰益,150,"IT,SQL,ORACLE,Windows,Linux","运维工程师,政企驻场","软件开发,未融资"
2382,7,运维工程师,8.0,13.0,126.0,成都,德鲁伊科技,50,"Swam,Docker,Kubernetes,K,s,devops","五险一金,弹性工作","数据服务,其他,天使轮"
2383,7,运维工程师,10.0,15.0,150.0,上海,金证股份,2000,"SQL,Server,Windows,ORACLE,Python,MySQL,Shell,Linux","五险一金,带薪年假,双休,弹性上班,节日福利","软件服务,咨询,IT技术服务,咨询,上市公司"
2384,7,高级/资深数据库运维工程师,20.0,40.0,360.0,北京,网易,2000,"Python,Perl,Shell,GO","大平台,免费三餐","内容资讯,游戏,音频,视频媒体,上市公司"
2385,7,k8s运维工程师,14.0,16.0,180.0,珠海,京北方,2000,"Kubernetes,K,s",长期稳定不出差,"IT技术服务,咨询,上市公司"
2386,7,运维负责人,25.0,40.0,390.0,广州,北京蜜莱坞网络科技有限公司,2000,"MCN,Linux,GO","自由度高,学习型组织,公积金实缴","直播平台,上市公司"
2387,7,软件运维工程师,6.0,8.0,84.0,广州,广东睿盟科技,150,"IT,ORACLE,Windows,Linux,MySQL","五险一金,定期体检,旅游,餐补,全勤奖","软件服务,咨询,不需要融资"
2388,7,运维工程师,10.0,20.0,180.0,上海,品腾信息,500,"IT,SQL,Server,MySQL,ORACLE,DB",发展空间大,"工具类产品,软件服务,咨询,人工智能服务,未融资"
2389,7,运维经理/sre运维专家,40.0,70.0,660.0,深圳,领星,2000,JAVA,"高速发展,风口赛道,福利丰厚,扁平管理","软件服务,咨询,数据服务,咨询,C轮"
2390,7,运维工程师,6.0,10.0,96.0,兰州,万物理想,150,"SQL,Tomcat,Kubernetes,K,s,Swam,Docker,ActiveMQ","团队氛围好,发展空间大","人工智能服务,不需要融资"
2391,7,网络运维工程师,8.0,15.0,138.0,北京,京北方,2000,"TCP,IP","五险一金,餐补","IT技术服务,咨询,上市公司"
2392,7,系统运维工程师,10.0,18.0,168.0,上海,微创软件,2000,"Linux,Python",云计算平台,"IT技术服务,咨询,不需要融资"
2393,7,运维主管,18.0,25.0,258.0,上海,阿佩吉,50,"Python,MySQL,Linux,MongoDB","待遇高,大牛多,氛围极好","游戏,A轮"
2394,7,桌面运维工程师,9.0,10.0,114.0,苏州,微创软件,2000,"Windows,helpdesk","知名学府,氛围好","IT技术服务,咨询,不需要融资"
2395,7,数据库运维工程师,8.0,12.0,120.0,武汉,财新数据科技有限公司,150,"ORACLE,Linux,Shell","五险一金,定期体检,周末双休","金融业,未融资"
2396,7,linux运维工程师,10.0,20.0,180.0,成都,中富金石,500,"IT,Python,Tomcat,CI,CD,Ansible","绩效奖金,互联网金融,新兴项目","科技金融,IT技术服务,咨询,不需要融资"
2397,7,游戏运维工程师,18.0,25.0,258.0,广州,广州因陀罗软件有限公司,500,"Kubernetes,K,s","发展空间大,福利佳,技术氛围好","游戏,C轮"
2398,7,资深游戏运维工程师,25.0,35.0,360.0,广州,广州因陀罗软件有限公司,500,"Kubernetes,K,s","技术氛围佳,发展空间大","游戏,C轮"
2399,7,运维工程师,16.0,32.0,288.0,上海,雪球科技,150,"IT,TCP,IP,Kubernetes,K,s,Zabbix","绩效奖金,年终奖,补充医疗保险,下午茶","软件服务,咨询,信息安全,B轮"
2400,7,运维工程师,6.0,8.0,84.0,广州,广东睿盟科技,150,"IT,MySQL,Linux","周末双休,五险一金,餐补,全勤奖,带薪年假","软件服务,咨询,不需要融资"
2401,7,实施运维工程师,8.0,12.0,120.0,南京,中科院沈苏公司,500,"Linux,Python,Shell,SQL","绩效奖金,年终奖金,定期体检,带薪年假","IT技术服务,咨询,B轮"
2402,7,运维开发工程师（大数据开发）,8.0,12.0,120.0,成都,创立科技,2000,Hadoop,"运维工程师,大数据开发","物联网,上市公司"
2403,7,运维工程师,15.0,25.0,240.0,广州,广发银行信用卡中心,2000,"SQL,Server","大平台,福利好,团队","金融业,不需要融资"
2404,7,运维开发工程师,9.0,18.0,162.0,宁波,百硕,500,"IT,JAVA,Linux,Spring","金融,银行","IT技术服务,咨询,不需要融资"
2405,7,运维工程师,10.0,16.0,156.0,武汉,百鲤游戏,150,"Shell,MySQL,Linux","五险一金,工作餐,扁平化管理","游戏,A轮"
2406,7,运维工程师,12.0,15.0,162.0,上海,裕宁科技,150,"JAVA,Windows,Linux",薪,"移动互联网,金融,未融资"
2407,7,高级运维工程师,20.0,40.0,360.0,北京,金蝶,2000,"IT,MySQL,PostgreSQL,PSQL,Linux,TCP,IP","平台,上市企业,优秀团队","软件服务,咨询,上市公司"
2408,7,运维工程师,12.0,15.0,162.0,上海,裕宁科技,150,"JAVA,Windows,Linux",薪,"移动互联网,金融,未融资"
2409,7,高级运维工程师,20.0,40.0,360.0,北京,金蝶,2000,"IT,MySQL,PostgreSQL,PSQL,Linux,TCP,IP","平台,上市企业,优秀团队","软件服务,咨询,上市公司"
2410,7,运维工程师,15.0,25.0,240.0,上海,上海展盟,500,"DevOps,shell","福利待遇好,发展前景好","工具类产品,不需要融资"
2411,7,应用运维工程师,10.0,15.0,150.0,广州,华成峰科技,2000,"Python,Shell,Linux,Kubernetes,K,s,MySQL",,"硬件,数据服务,不需要融资"
2412,7,运维工程师,10.0,16.0,156.0,广州,京北方,2000,Linux,"朝九晚五,周末双休,加班费,餐补","IT技术服务,咨询,上市公司"
2413,7,运维工程师（人力外包岗）,9.0,18.0,162.0,北京,中科软,2000,"IT,ORACLE,Windows,Linux",周末双休,"IT技术服务,咨询,上市公司"
2414,7,运维工程师,9.0,13.0,132.0,杭州,中科软,2000,"IT,JAVA,JavaScript,Perl,Tomcat,ORACLE","稳定项目,长期发展,内部晋升机会多,大型平台","IT技术服务,咨询,上市公司"
2415,7,云运维工程师（安全）,12.0,20.0,192.0,合肥,Bespin Global China,500,"IT,Linux",六险一金,"不限,B轮"
2416,7,运维工程师,6.0,12.0,108.0,济南,新纽科技,2000,"IT,MySQL,DB,Linux,WAS","工作稳定,有进入甲方的机会","软件服务,咨询,IT技术服务,咨询,上市公司"
2417,7,devops运维工程师(j10133),15.0,30.0,270.0,南京,联通数字科技有限公司,2000,"IT,JAVA","五险一金,双休,国企","IT技术服务,咨询,软件服务,咨询,不需要融资"
2418,7,运维经理(j10114),15.0,30.0,270.0,南京,联通数字科技有限公司,2000,"IT,JAVA","五险一金,双休,国企","IT技术服务,咨询,软件服务,咨询,不需要融资"
2419,7,27510a-应用运维工程师,15.0,25.0,240.0,上海,平安付,2000,"Linux,Python,Shell","节日福利,五险一金,定期体检","金融,未融资"
2420,7,41071-腾讯会议网络运维工程师（CSIG全资子公司）,30.0,60.0,540.0,深圳,腾讯,2000,,"互联网大厂,公司氛围好","游戏,社交媒体,音频,视频媒体,上市公司"
2421,7,运维工程师,9.0,17.0,156.0,北京,京北方,2000,"IT,Linux,AIX,Nagios","福利待遇好,交通便利,薪资可谈","IT技术服务,咨询,上市公司"
2422,7,wms实施运维工程师,10.0,15.0,150.0,深圳,越海,2000,"SQL,Server,MySQL","业务成熟,平台稳定,周末双休,有偿加班","物流,运输,A轮"
2423,7,wms实施运维工程师,10.0,15.0,150.0,深圳,越海,2000,"SQL,Server,MySQL","业务成熟,平台稳定,周末双休,有偿加班","物流,运输,A轮"
2424,7,运维工程师（成都）,7.0,9.0,96.0,成都,中电慧安,500,"Linux,Shell","技术提升,发展前景,团队优秀","信息安全,不需要融资"
2425,7,中级运维工程师,8.0,11.0,114.0,广州,广州华工弈高,150,"Python,MySQL,Grafana,Zabbix","调薪,周末双休,五险一金,年终奖","其他,未融资"
2426,7,云运维工程师,15.0,30.0,270.0,广州,广州南天,2000,"IT,Kubernetes,K,s","五险一金,周末双休,带薪假期,员工旅游","IT技术服务,咨询,上市公司"
2427,7,运维专员（L1）,5.0,7.0,72.0,广州,赛博威,2000,"MySQL,SQL,Server","周末双休,五险一金","软件服务,咨询,新零售,不需要融资"
2428,7,运维经理,20.0,30.0,300.0,深圳,松茂科技,150,"Kubernetes,K,s","十点上班,业务稳定,餐补车补,扁平化管理","软件服务,咨询,不需要融资"
2429,7,运维工程师（中级）,15.0,20.0,210.0,深圳,松茂科技,150,"Kubernetes,K,s","十点上班,业务稳定,年终奖,餐补车补","软件服务,咨询,不需要融资"
2430,7,sre运维工程师,30.0,50.0,480.0,北京,云账户,2000,Python,"保底,个月月薪,三餐免费,工作居住证,绩效奖","数据服务,咨询,C轮"
2431,7,实施运维工程师(j10741),8.0,12.0,120.0,深圳,容联云通讯,2000,Linux,"平台稳定,成长空间大","IT技术服务,咨询,网络通信,上市公司"
2432,7,资深运维工程师,30.0,60.0,540.0,北京,欧科云链集团,2000,"JAVA,DBA","六险一金,分布式办公,超高福利,团队大牛","区块链,上市公司"
2433,7,系统运维高级工程师,11.0,20.0,186.0,武汉,易趣科技,150,"GO,Linux,TCP,IP","项目奖金,薪,扁平化管理","游戏,不需要融资"
2434,7,生产运维(系统稳定性)工程师 (MJ001308),20.0,40.0,360.0,北京,蓝诺微银,2000,"Python,Linux,Kubernetes,K,s","集团背景,海外平台,免费三餐,交通便利","科技金融,C轮"
2435,7,运维经理 (MJ001363),40.0,80.0,720.0,北京,蓝诺微银,2000,"Python,Kubernetes,K,s","海外平台,免费三餐,交通便利","科技金融,C轮"
2436,7,业务运维工程师,15.0,30.0,270.0,深圳,领星,2000,"JAVA,Python,MySQL,Kubernetes,K,s,Prometheus","高速增长,扁平管理,团队氛围好,文化活泼","软件服务,咨询,数据服务,咨询,C轮"
2437,7,高级/资深数据库运维工程师,20.0,40.0,360.0,北京,网易,2000,,"大平台,发展好","内容资讯,游戏,音频,视频媒体,上市公司"
2438,7,运维工程师,10.0,15.0,150.0,北京,东方华数,150,"SQL,Server,PostgreSQL,PSQL,Linux,IIS,Nginx,Tomc","团队氛围,领导优秀,福利多多,军工企业","软件服务,咨询,不需要融资"
2439,7,运维工程师,12.0,16.0,168.0,北京,广州亿博,500,"JAVA,linux","五险一金,双休","移动互联网,不需要融资"
2440,7,音视频运维工程师,4.0,5.0,54.0,成都,锦税信息,150,"IT,Linux",五险一金,"软件服务,咨询,IT技术服务,咨询,专业服务,咨询,未融资"
2441,7,系统运维工程师,8.0,12.0,120.0,武汉,武汉安天,500,"Python,Linux,MySQL","年底,年终奖,免费班车,弹性工作","信息安全,未融资"
2442,7,ETL运维工程师,5.0,10.0,90.0,武汉,财新数据科技有限公司,150,"ORACLE,MySQL,JAVA","五险一金,定期体检,周末双休","金融业,未融资"
2443,7,云平台运维工程师,13.0,20.0,198.0,上海,裕泽商务服务,50,"Python,Linux,Shell,Kubernetes,K,s,Swam,Docker","五险一金,节日福利,公司团建,双休","营销服务,咨询,专业服务,咨询,未融资"
2444,7,云网络运维-天津-01241,10.0,20.0,180.0,天津,紫光云,2000,"IT,Zabbix,SDN,BGP","补充保险,文体社团,公寓式宿舍","移动互联网,数据服务,不需要融资"
2445,7,高级运维工程师,12.0,20.0,192.0,深圳,宜搜,500,"JAVA,MySQL","五险一金,周末双休,发展空间大","游戏,内容社区,D轮及以上"
2446,7,运维工程师 (MJ000030),8.0,15.0,138.0,北京,钛核互动,500,"IT,Python","优秀团队,住房补贴,项目将近","游戏,B轮"
2447,7,运维工程师,9.0,14.0,138.0,杭州,天垂科技,150,"IT,Python,Linux,PostgreSQL,PSQL","周末双休,五险一金,技术大牛","数据服务,咨询,软件服务,咨询,A轮"
2448,7,桌面运维工程师,8.0,12.0,120.0,上海,京北方,2000,"IT,Windows,Linux","奖金,补贴","IT技术服务,咨询,上市公司"
2449,7,java运维工程师,10.0,15.0,150.0,北京,中科软,2000,"ORACLE,Tomcat","日常补助,年底奖金,年度两次调薪,免费体检","IT技术服务,咨询,上市公司"
2450,7,资深运维开发工程师,20.0,40.0,360.0,上海,网易,2000,,"午晚包餐,年底双薪,年终奖金","内容资讯,游戏,音频,视频媒体,上市公司"
2451,7,交付运维工程师,13.0,15.0,168.0,北京,微创软件,2000,"Python,Shell,Kubernetes,K,s,Swam,Docker","大厂,周末双休,六险一金","IT技术服务,咨询,不需要融资"
2452,7,运维工程师,15.0,30.0,270.0,北京,蓝标传媒,2000,"SQL,XML,MySQL,Linux,Swam,Docker","上市大公司,晋升发展透明","营销服务,咨询,不需要融资"
2453,7,交付运维工程师(j10616),11.0,15.0,156.0,成都,神策数据,2000,"IT,Hadoop,Linux,Kubernetes,K,s","不打卡,五险一金,餐补,体检","数据服务,咨询,D轮及以上"
2454,7,devops运维开发工程师,20.0,28.0,288.0,上海,CLPS,2000,"Python,GO,Linux,Kubernetes,K,s,Swam,Docker","六险一金,零加班,天带薪年假,早餐下午茶","软件服务,咨询,上市公司"
2455,7,交付运维工程师,13.0,15.0,168.0,深圳,微创软件,2000,"JAVA,Shell,Linux,Kubernetes,K,s,Swam,Docker","六险一金,周末双休,学习氛围强","IT技术服务,咨询,不需要融资"
2456,7,桌面运维工程师,8.0,10.0,108.0,北京,京北方,2000,"IT,Windows","不加班,稳定","IT技术服务,咨询,上市公司"
2457,7,Managed Services Consultant开发运维顾问,20.0,30.0,300.0,大连,Veeva System维我软件,2000,Python,行业领先外资企业,"软件服务,咨询,IT技术服务,咨询,医疗,保健,美容,上市公司"
2458,7,运维工程师（合肥）,10.0,20.0,180.0,合肥,神策数据,2000,"Python,Hadoop,Linux","七险一金,午餐补助,薪","数据服务,咨询,D轮及以上"
2459,7,系统运维工程师,12.0,18.0,180.0,惠州,楚星软件,150,"MySQL,scm","五险一金,年终奖,节日礼品,定期体检","数据服务,咨询,未融资"
2460,7,运维工程师,10.0,18.0,168.0,深圳,Pundi-Pundi,150,Linux,"高薪,办公,奖金激励","科技金融,不需要融资"
2461,7,软件运维工程师,5.0,8.0,78.0,郑州,上海企望,150,"C,ORACLE,SQL","技术大亨,晋升空间,行业前景,专业培训","软件服务,咨询,未融资"
2462,7,软件运维工程师,5.0,8.0,78.0,合肥,上海企望,150,"ORACLE,MySQL,SQL","技术大亨,晋升空间,行业前景,专业培训","软件服务,咨询,未融资"
2463,7,运维开发工程师(J10114),15.0,30.0,270.0,上海,中通快递,2000,"GO,Python","带薪年假,班车,宿舍,食堂,全额社保公积金等","物流,运输,上市公司"
2464,7,it运维工程师,15.0,30.0,270.0,宁波,联方电子,50,Windows,"薪资待遇优厚,周末双休,加班少","制造业,A轮"
2465,7,实施运维工程师,15.0,30.0,270.0,成都,国家金融科技测评中心,500,"IDS,Kubernetes,K,s,Grafana,TCP,IP","重点项目,绩效激励,技术大牛带队","科技金融,不需要融资"
2466,7,运维开发,15.0,30.0,270.0,深圳,即构科技,2000,Python,"腾讯团队,弹性工作制,技术氛围好,加班少","软件服务,咨询,C轮"
2467,7,运维架构师,20.0,30.0,300.0,成都,华栖云,500,"Kubernetes,K,s,Swam,Docker,Zabbix,TCP,IP",,"人工智能服务,IT技术服务,咨询,B轮"
2468,7,运维开发,15.0,30.0,270.0,深圳,即构科技,2000,Python,"腾讯团队,弹性工作制,技术氛围好,加班少","软件服务,咨询,C轮"
2469,7,运维架构师,20.0,30.0,300.0,成都,华栖云,500,"Kubernetes,K,s,Swam,Docker,Zabbix,TCP,IP",,"人工智能服务,IT技术服务,咨询,B轮"
2470,7,运维测试工程师,10.0,18.0,168.0,北京,亚信,2000,"IT,JAVA,Linux","上市公司,重点项目,福利全面","软件服务,咨询,IT技术服务,咨询,上市公司"
2471,7,运维开发工程师,12.0,17.0,174.0,广州,联通（广东）产业互联网...,2000,Java,发展,"物联网,不需要融资"
2472,7,应用运维工程师,15.0,20.0,210.0,北京,华泰保险,2000,"JAVA,SQL,MySQL,ORACLE","行业前景良好,团队氛围和谐","科技金融,不需要融资"
2473,7,运维开发工程师,30.0,40.0,420.0,北京,Mobvista,2000,"Python,C,GO,Kubernetes,K,s","业务前景大,薪酬福利待遇好,成长上升空间大","营销服务,咨询,数据服务,咨询,上市公司"
2474,7,应用运维二线(J10759),15.0,25.0,240.0,北京,建信金科,2000,"Python,Shell,MySQL","发展空间大,团队氛围好,公司福利多","科技金融,不需要融资"
2475,7,大数据运维二线(J10758),15.0,25.0,240.0,北京,建信金科,2000,"Python,Linux,Kubernetes,K,s,Swam,Docker","发展空间大,团队氛围好,公司福利多","科技金融,不需要融资"
2476,7,运维工程师（阿里云）,8.0,12.0,120.0,成都,国科科技,500,"IT,JAVA,C,Linux","项目优质,团队氛围好","软件服务,咨询,IT技术服务,咨询,未融资"
2477,7,高级IT运维工程师,8.0,12.0,120.0,杭州,绿云,2000,"Python,SQL,Server,ORACLE","周末双休,带薪年假,股票期权,午餐补贴","软件服务,咨询,IT技术服务,咨询,C轮"
2478,7,大数据运维工程师,13.0,20.0,198.0,北京,润通丰华,150,Linux,"薪,额外年终奖,个月,可办理工作居住证","IT技术服务,咨询,不需要融资"
2479,7,数据库运维工程师,12.0,18.0,180.0,重庆,西西弗书店,2000,"MySQL,Windows,Linux,DBA","五险一金,节日福利,氛围融洽","新媒体,不需要融资"
2480,7,系统运维工程师,5.0,9.0,84.0,武汉,财新数据科技有限公司,150,"Windows,ORACLE,Tomcat","五险一金,定期体检,周末双休","金融业,未融资"
2481,7,运维工程师,11.0,21.0,192.0,天津,引元科技,50,,"天津大学合作,政府支持,技术大咖","数据服务,咨询,IT技术服务,咨询,区块链,未融资"
2482,7,运维经理,40.0,60.0,600.0,深圳,领星,2000,"JAVA,Python,MySQL,TCP,IP,Kubernetes,K,s","高速增长,扁平管理,团队氛围好,文化活泼","软件服务,咨询,数据服务,咨询,C轮"
2483,7,运维工程师,9.0,15.0,144.0,上海,上海咏鸣,50,"Linux,Zabbix,MySQL","金融行业,岗位稳定,技术新","移动互联网,金融,不需要融资"
2484,7,专有云环境运维工程师（CSIG子公司）（ 西安/武汉）,30.0,60.0,540.0,深圳,腾讯,2000,,"互联网大厂,公司氛围好","游戏,社交媒体,音频,视频媒体,上市公司"
2485,7,运维工程师,10.0,14.0,144.0,上海,京北方,2000,"IT,Linux,Zabbix","大型金融项目,技术新,项目稳定","IT技术服务,咨询,上市公司"
2486,7,网络运维工程师,10.0,12.0,132.0,上海,京北方,2000,"IT,Linux","国企,轻松,待遇好","IT技术服务,咨询,上市公司"
2487,7,系统运维工程师(J10369),15.0,25.0,240.0,北京,建信金科,2000,"Python,GO,Linux","发展空间大,团队氛围好,公司福利多","科技金融,不需要融资"
2488,7,软件运维工程师,5.0,8.0,78.0,济南,上海企望,150,"C,JAVA,SQL","技术大亨,晋升空间,行业前景,专业培训","软件服务,咨询,未融资"
2489,7,中级运维工程师,15.0,20.0,210.0,广州,要务科技,500,"MySQL,Linux,Kubernetes,K,s,devops","扁平化管理,技术大牛,部门团建","物联网,A轮"
2490,7,linux运维工程师,12.0,18.0,180.0,西安,中电金信,2000,"JAVA,Python,Shell,Unix","周末双休,法定节假日","IT技术服务,咨询,软件服务,咨询,不需要融资"
2491,7,服务器运维工程师(系统技术)-CSIG全资子公司,30.0,60.0,540.0,深圳,腾讯,2000,,"互联网大厂,公司氛围好","游戏,社交媒体,音频,视频媒体,上市公司"
2492,7,中级系统运维顾问,10.0,16.0,156.0,上海,上海通天晓信息技术有限公司,500,"JAVA,MySQL","五险一金,团建旅游,下午茶小零食,奖金","物流平台,IT技术服务,咨询,A轮"
2493,7,dba运维,9.0,13.0,132.0,武汉,赛意,2000,"IT,PostgreSQL,PSQL,MySQL,DB","年终奖,项目补贴","IT技术服务,咨询,上市公司"
2494,7,31504-腾讯云容器运维工程师（CSIG全资子公司）,30.0,60.0,540.0,深圳,腾讯,2000,,"互联网大厂,公司氛围好","游戏,社交媒体,音频,视频媒体,上市公司"
2495,7,运维工程师,20.0,27.0,282.0,南京,微创软件,2000,"C,Unix,Nginx,LVS",双休等,"IT技术服务,咨询,不需要融资"
2496,7,运维⼯程师,13.0,20.0,198.0,成都,NCS,2000,"IT,JAVA,Python,Linux,Ansible,SaltStack","六险一金,弹性工作,带薪年假","IT技术服务,咨询,数据服务,咨询,不需要融资"
2497,7,业务运维工程师,13.0,20.0,198.0,长沙,亚信,2000,"Shell,ORACLE,Linux","上市公司,福利待遇丰厚,学习成长空间大","软件服务,咨询,IT技术服务,咨询,上市公司"
2498,7,业务运维工程师,13.0,20.0,198.0,北京,亚信,2000,"Shell,MySQL,Linux","上市公司,福利待遇丰厚,学习成长空间大","软件服务,咨询,IT技术服务,咨询,上市公司"
2499,7,高级大数据运维-北京(J10699),20.0,30.0,300.0,北京,神策数据,2000,"IT,Linux",团队实力强劲,"数据服务,咨询,D轮及以上"
2500,7,运维开发工程师,15.0,20.0,210.0,上海,胜通和,2000,"IT,Linux,Windows","薪资高,福利好,工作稳定","工具类产品,IT技术服务,咨询,专业服务,咨询,不需要融资"
2501,7,系统运维工程师-00695,9.0,12.0,126.0,天津,紫光云,2000,"IT,Linux","提供免租两人间公寓,独立厨卫,家具家电齐全","移动互联网,数据服务,不需要融资"
2502,7,运维工程师,6.0,9.0,90.0,广州,名通科技,500,"IT,Shell,Linux,Kubernetes,Docker","薪,周末双休,六险一金","移动互联网,不需要融资"
2503,7,运维工程师,18.0,35.0,318.0,北京,高域海汇,500,"IT,Windows,Linux,AWS","稳定,双休","软件服务,咨询,不需要融资"
2504,7,业务运维工程师,25.0,32.0,342.0,深圳,skyroam,500,"Tomcat,Linux,MySQL",发展前景,"IT技术服务,咨询,C轮"
2505,7,运维工程师,10.0,18.0,168.0,广州,中电金信,2000,Python,"假期多,六险一金","IT技术服务,咨询,软件服务,咨询,不需要融资"
2506,7,运维工程师,15.0,25.0,240.0,深圳,微位科技,150,Linux,国家政策标准研究项目,"移动互联网,B轮"
2507,7,高级系统运维工程师,13.0,25.0,228.0,北京,润通丰华,150,"IT,Shell,MySQL,Linux,Unix,TCP,IP","五险一金,周末双休,餐补话补,定期体检","IT技术服务,咨询,不需要融资"
2508,7,运维工程师,15.0,20.0,210.0,杭州,壹向,150,"MySQL,Linux,TCP,IP,Kubernetes,K,s","五险一金,扁平管理,全员期权,免费中餐","生活服务,不需要融资"
2509,7,SRE 运维专家,40.0,60.0,600.0,深圳,领星,2000,"JAVA,Python,MySQL,Kubernetes,K,s","高速发展,管理扁平,氛围","软件服务,咨询,数据服务,咨询,C轮"
2510,7,运维负责人(J10481),40.0,70.0,660.0,北京,快看漫画,2000,,业务前景好,"影视,动漫,内容社区,D轮及以上"
2511,7,云计算运维工程师,15.0,20.0,210.0,北京,丰沃数码,500,"IT,JAVA,TCP,IP,IPX,SPX,Kubernetes,K,s",五险一金,"专业服务,咨询,未融资"
2512,7,安全运维驻场工程师,15.0,20.0,210.0,西安,丰沃数码,500,"Linux,TCP,IP,Kubernetes,K,s","五险一金,不加班","专业服务,咨询,未融资"
2513,7,运维平台产品经理,15.0,30.0,270.0,上海,字节跳动,2000,"TO,B","六险一金,团队氛围好,晋升空间大,带薪休假","内容资讯,短视频,D轮及以上"
2514,7,运维开发工程师,18.0,30.0,288.0,北京,迅游网络,500,"Python,Swam,Docker,Zabbix,Kubernetes,K,s","环境优美,氛围欢乐,带薪游戏","工具类产品,游戏,上市公司"
2515,7,运维工程师,15.0,25.0,240.0,广州,微位科技,150,Linux,国家政策标准研究项目,"移动互联网,B轮"
