,job,money,skill,ink,area,jobDes,inkDes
139,测试工程师,16k-25k,内容资讯 分类信息 Python JAVA Linux 自动化测试 SQL Server,北京瑞友,[上海·北新泾],“外企氛围 五险一金基数全额 18天带薪年病假”,人工智能服务 / 上市公司 / 2000人以上
140,测试工程师,13k-18k,物流平台 电商平台 JAVA Python 功能测试 自动化测试,深圳易可达科技有限公司,[深圳·龙岗区],“大平台 年终奖 发展前景”,物流平台 / C轮 / 2000人以上
141,测试工程师,11k-15k,人工智能服务 功能测试 性能测试 自动化测试,,[成都·双流县],“加班少，周末双休”,IT技术服务｜咨询 / 不需要融资 / 50-150人
142,测试工程师,10k-15k,数据服务｜咨询 软件服务｜咨询 Python MySQL Linux Jmeter 禅道,天眼查,[成都·高新区],“周末双休，五险一金，发展潜力大~”,数据服务｜咨询 / 不需要融资 / 500-2000人
143,测试工程师,25k-40k,电商平台 自动化测试,禾观科技,[杭州·上塘],“成长迅速”,"电商平台,新零售,贸易｜进出口 / C轮 / 150-500人"
144,测试工程师,10k-15k,IT技术服务｜咨询 自动化测试 接口测试,维恩贝特,[深圳·福田区],“周末双休 年底绩效奖金”,"软件服务｜咨询,人工智能服务 / 上市公司 / 500-2000人"
145,测试工程师,8k-15k,智能硬件 功能测试 性能测试,圆周率,[深圳·南山区],“周末双休，待遇从优”,"硬件,VR丨AR / B轮 / 50-150人"
146,测试工程师,8k-11k,软件服务｜咨询 数据服务｜咨询 SQL Server MySQL,赛博威,[广州·淘金],“周末双休、五险一金”,"软件服务｜咨询,新零售 / 不需要融资 / 500-2000人"
147,资深测试开发工程师-飞书办公套件,20k-40k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[武汉·洪山区],"“下午茶,健身瑜伽,六险一金,股票期权”","内容资讯,短视频 / D轮及以上 / 2000人以上"
148,测试工程师,11k-18k,功能测试 性能测试 自动化测试 Jmeter 银行,京北方,[北京·万寿寺],“五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
149,测试工程师,10k-18k,IT技术服务｜咨询 软件服务｜咨询 JAVA Python 功能测试 性能测试,京北方,[广州·东圃],“上市集团，待遇齐全，双休，稳定性好，远程面”,IT技术服务｜咨询 / 上市公司 / 2000人以上
150,测试工程师,8k-12k,电商平台 Python Linux MySQL,方元互联,[北京·城南],“WebUI 功能测试”,IT技术服务｜咨询 / 未融资 / 15-50人
151,测试工程师,7k-11k,软件服务｜咨询 IT技术服务｜咨询 功能测试 性能测试 黑盒测试 禅道,卓欧信息,[南京·栖霞区],“五险一金 周末双休 赋能成长 福利体系健全”,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 15-50人"
152,测试工程师,8k-13k,IT技术服务｜咨询 功能测试 性能测试 电力系统,胜通和,[广州·五山],“国企平台 薪资高 CBD上班环境 交通方便”,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 不需要融资 / 2000人以上"
153,测试工程师,12k-20k,IT技术服务｜咨询 Jmeter 功能测试 性能测试 自动化测试,新瑞鹏宠物医疗集团,[武汉·东湖新…],“人性化管理”,医疗｜保健｜美容 / A轮 / 2000人以上
154,测试工程师,9k-14k,科技金融 JAVA,成都瑞智国创金融科技有限公司,[成都·牛市口],“餐补 五险一金 下午茶 员工体检”,科技金融 / A轮 / 15-50人
155,资深测试开发工程师-飞书办公套件,25k-50k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[北京·海淀区],"“下午茶,健身瑜伽,六险一金,团队氛围好”","内容资讯,短视频 / D轮及以上 / 2000人以上"
156,测试开发负责人（代码检测方向）-国际化短视频,35k-70k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[上海·闵行区],"“下午茶,健身瑜伽,六险一金,股票期权”","内容资讯,短视频 / D轮及以上 / 2000人以上"
157,测试工程师,8k-15k,软件服务｜咨询 物联网 功能测试 性能测试 安全测试 兼容性测试 Linux,海澜智云（上海）数据,[上海·杨浦区],“发展前景，平台机会”,"物联网,软件服务｜咨询,IT技术服务｜咨询 / 未融资 / 50-150人"
158,测试工程师,12k-18k,金融业 IT技术服务｜咨询 功能测试 性能测试 自动化测试,京北方,[北京·西二旗],“餐补 五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
159,测试工程师,11k-16k,软件服务｜咨询 MySQL Linux 功能测试 自动化测试,契约锁,[上海·闵行区],“上市公司“泛微软件”投资；包三餐双休”,工具类产品 / C轮 / 500-2000人
160,测试工程师,12k-19k,金融业 IT技术服务｜咨询 功能测试 自动化测试 性能测试 Linux,京北方,[北京·万寿寺],“五险一金 餐补 双休”,IT技术服务｜咨询 / 上市公司 / 2000人以上
161,测试工程师,8k-15k,内容资讯 功能测试,格隆汇,[深圳·大冲],“五险一金，周末双休，扁平化管理”,"内容资讯,社交平台 / B轮 / 150-500人"
162,测试工程师,15k-30k,数据服务｜咨询 电商平台 Python Hadoop Linux,天翼云科技有限公司,[广州·新港],“六险二金、平台大、扁平化管理、央企福利”,"数据服务｜咨询,人工智能服务 / 上市公司 / 500-2000人"
163,软件测试（QA）工程师,8k-12k,IT技术服务｜咨询 Loadrunner Jmeter Linux,上海优也信息科技有限公司,[西安·雁塔区],“世界一流的工业互联网公司”,专业服务｜咨询 / B轮 / 50-150人
164,测试工程师,12k-12k,Android测试 IOS测试,海尔集团,[青岛·崂山区],“技术氛围好”,物联网 / 上市公司 / 2000人以上
165,测试工程师,8k-15k,金融业 Python Linux 功能测试 黑盒测试 白盒测试,君禾世纪,[北京·四惠],“管理扁平化 职业发展前景好 团队规模大”,移动互联网 / 不需要融资 / 500-2000人
166,测试工程师,9k-14k,软件服务｜咨询 功能测试 Linux Python JavaScript Jmeter,数科网维,[武汉·东湖新…],“弹性办公、双休、补助、项目奖金、年终奖”,软件服务｜咨询 / 未融资 / 150-500人
167,测试工程师,9k-15k,营销服务｜咨询 功能测试 性能测试 自动化测试,杭州志卓科技股份有限...,[杭州·文三路],“团队实力”,营销服务｜咨询 / 不需要融资 / 150-500人
168,测试工程师,10k-15k,人工智能服务 功能测试 性能测试,思图场景,[北京·海淀区],“mentor制度”,"人工智能,企业服务 / B轮 / 150-500人"
169,测试工程师,13k-25k,电商平台 JAVA Windows Linux,图森迫,[上海·长征],“项目前景优越 扁平化管理”,电商平台 / A轮 / 50-150人
170,测试开发工程师,15k-30k,IT技术服务｜咨询 功能测试 自动化测试 MySQL JAVA Python,高域海汇,[北京·朝阳区],“双休”,软件服务｜咨询 / 不需要融资 / 150-500人
171,测试工程师,11k-18k,功能测试 性能测试 自动化测试 Jmeter 银行,京北方,[北京·万寿寺],“五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
172,测试工程师,8k-15k,功能测试 接口测试 Web测试,创世新强,[北京·西城区],“本部直招”,IT技术服务｜咨询 / 不需要融资 / 15-50人
173,测试工程师,10k-16k,MySQL 保险 APP web,容联云通讯,[北京·四惠],“六险一金、饭补、电脑补助”,"IT技术服务｜咨询,网络通信 / 上市公司 / 500-2000人"
174,测试工程师,10k-18k,IT技术服务｜咨询 软件服务｜咨询 JAVA Python 功能测试 性能测试,京北方,[广州·东圃],“上市集团，待遇齐全，双休，稳定性好，远程面”,IT技术服务｜咨询 / 上市公司 / 2000人以上
175,测试工程师,12k-24k,IT技术服务｜咨询 物联网 Android Python C语言,广域铭岛（吉利工业互联网）,[重庆·大竹林],“工业互联网”,"IT技术服务｜咨询,人工智能服务,物联网 / 不需要融资 / 150-500人"
176,测试工程师,13k-25k,科技金融 Loadrunner Windows ORACLE,兴业数金,[成都·高新区],“科技金融”,科技金融 / 不需要融资 / 500-2000人
177,测试工程师,6k-12k,软件服务｜咨询 功能测试,清大科越,[呼和浩特·赛…],“五险一金 年度体检 生日礼金 各种补贴”,其他 / 不需要融资 / 150-500人
178,测试工程师,16k-25k,内容资讯 分类信息 Python JAVA Linux 自动化测试 SQL Server,北京瑞友,[上海·北新泾],“外企氛围 五险一金基数全额 18天带薪年病假”,人工智能服务 / 上市公司 / 2000人以上
179,测试工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询 功能测试,致远互联,[成都·高新区],“上市公司 大平台 团队牛人”,软件服务｜咨询 / 上市公司 / 500-2000人
180,测试工程师,11k-20k,科技金融 软件服务｜咨询 功能测试 自动化测试 Python Shell,友友系统,[北京·广渠门],“为公司寻将才，为人才找舞台。”,"数据服务｜咨询,IT技术服务｜咨询 / D轮及以上 / 150-500人"
181,测试工程师,9k-12k,IT技术服务｜咨询 科技金融 自动化测试,巨杉数据库,[广州·大学城],“高薪 可留用 技术牛”,数据服务｜咨询 / D轮及以上 / 150-500人
182,测试工程师,10k-20k,IT技术服务｜咨询 功能测试 性能测试 自动化测试,京北方,[北京·西二旗],“饭补 五险一金 团队氛围好 节假日正常休息”,IT技术服务｜咨询 / 上市公司 / 2000人以上
183,测试工程师,12k-16k,科技金融 JAVA Python,联龙博通,[深圳·上沙],“13薪”,科技金融 / 不需要融资 / 2000人以上
184,测试工程师,8k-12k,科技金融 数据服务｜咨询 Jmeter Loadrunner Jira 自动化测试 性能测试,中科数建,[深圳·福田区],“中科院合资公司 自研项目 金融业务系统”,"软件服务｜咨询,科技金融 / 未融资 / 15-50人"
185,测试工程师,12k-24k,科技金融 电商平台 功能测试 性能测试 自动化测试,小赢科技,[深圳·深圳湾],“福利、发展前景”,科技金融 / 上市公司 / 500-2000人
186,测试工程师,9k-15k,软件服务｜咨询 MySQL Linux 禅道,税友软件,[南京·新街口],“年终奖2.5薪”,软件服务｜咨询 / 不需要融资 / 2000人以上
187,测试工程师,18k-30k,金融业 区块链 MySQL 自动化测试 性能测试 Linux app,炽火网络,[深圳·银湖],“薪资高工作时间自由”,IT技术服务｜咨询 / 不需要融资 / 50-150人
188,测试工程师,12k-18k,金融业 IT技术服务｜咨询 功能测试 性能测试 自动化测试,京北方,[北京·西二旗],“餐补 五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
189,测试工程师,11k-16k,软件服务｜咨询 MySQL Linux 功能测试 自动化测试,契约锁,[上海·闵行区],“上市公司“泛微软件”投资；包三餐双休”,工具类产品 / C轮 / 500-2000人
190,测试工程师,6k-9k,物联网 智能硬件 Android iOS,广云物联网,[广州·黄埔区],“工作氛围好，福利多”,"软件服务｜咨询,数据服务｜咨询,物联网 / 不需要融资 / 15-50人"
191,测试工程师,15k-25k,软件服务｜咨询 工具类产品 JAVA Python SQL,飞速创软,[深圳·新安],“发展前景好”,软件服务｜咨询 / A轮 / 50-150人
192,测试工程师,10k-15k,工具类产品 Python Linux,润杨金融,[深圳·科技园],“鹅厂平台 大神团队 福利nice”,科技金融 / 上市公司 / 2000人以上
193,测试工程师,12k-19k,金融业 IT技术服务｜咨询 功能测试 自动化测试 性能测试 Linux,京北方,[北京·万寿寺],“五险一金 餐补 双休”,IT技术服务｜咨询 / 上市公司 / 2000人以上
194,测试工程师,20k-30k,科技金融 区块链 功能测试 自动化测试,炽火网络,[深圳·华强北],“强大技术团队 广阔发展空间”,IT技术服务｜咨询 / 不需要融资 / 50-150人
195,测试工程师,15k-30k,人工智能服务 功能测试 自动化测试 性能测试,必示科技,[北京·中关村],“大牛团队”,"软件服务｜咨询,人工智能服务 / B轮 / 150-500人"
196,测试工程师,15k-30k,科技金融 MySQL 兼容性测试 自动化测试 功能测试 性能测试 接口测试,基煜基金,[上海·杨浦区],“互联网金融”,科技金融 / 上市公司 / 50-150人
197,测试工程师,10k-15k,IT技术服务｜咨询 JAVA Python PHP Shell Ruby,三零卫士,[上海·田林],“Linux系统；软件测试”,"信息安全,数据服务 / 未融资 / 150-500人"
198,测试工程师,4k-7k,软件服务｜咨询 IT技术服务｜咨询 JAVA JavaScript HTML Html5,南创未来,[成都·牛王庙],“公司前景好”,"企业服务,广告营销,工具 / 未融资 / 15-50人"
199,测试工程师,13k-25k,电商平台 JAVA Windows Linux,图森迫,[上海·长征],“项目前景优越 扁平化管理”,电商平台 / A轮 / 50-150人
200,测试工程师,15k-24k,金融业 功能测试 自动化测试 Python,马上消费,[重庆·渝北区],“大平台发展快”,科技金融 / 不需要融资 / 2000人以上
201,测试工程师,10k-15k,游戏 Jira 功能测试,GamesVessel,[北京·五道口],“一家闷声赚大钱的出海游戏公司”,游戏 / 不需要融资 / 50-150人
202,测试工程师,13k-18k,IT技术服务｜咨询 JAVA Python C++,中福彩科技发展（北京）有限公司,[北京·小关],“五险一金 加班补助 餐补 定期体检 补充医疗”,数据服务 / 不需要融资 / 50-150人
203,测试工程师,11k-18k,功能测试 性能测试 自动化测试 Jmeter 银行,京北方,[北京·万寿寺],“五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
204,测试工程师,8k-15k,功能测试 接口测试 Web测试,创世新强,[北京·西城区],“本部直招”,IT技术服务｜咨询 / 不需要融资 / 15-50人
205,测试工程师,10k-18k,IT技术服务｜咨询 软件服务｜咨询 JAVA Python 功能测试 性能测试,京北方,[广州·东圃],“上市集团，待遇齐全，双休，稳定性好，远程面”,IT技术服务｜咨询 / 上市公司 / 2000人以上
206,测试工程师,11k-16k,电商平台 新零售 JAVA,金六福酒,[北京·广渠门],“集团总部正式员工，有班车”,"电商平台,新零售,批发｜零售 / 不需要融资 / 2000人以上"
207,测试工程师,13k-17k,在线医疗 在线教育 MySQL Linux Jmeter charles postman,简单心理,[北京·大望路],“学习型团队，不打卡，飞书办公，工作提效”,在线医疗 / B轮 / 150-500人
208,测试工程师,10k-20k,软件服务｜咨询 Linux 性能测试 功能测试 兼容性测试 安全测试,人大金仓,[成都·高新区],“六险一金，带薪年假，年底奖金，餐补”,数据服务｜咨询 / 不需要融资 / 150-500人
209,测试工程师,20k-30k,科技金融 功能测试 性能测试 自动化测试 兼容性测试 本地化测试,仰格科技,[成都·武侯区],“双休 不加班”,科技金融 / 不需要融资 / 150-500人
210,测试工程师,11k-22k,信息安全 软件服务｜咨询 Linux 功能测试 性能测试 自动化测试 安全测试,启明星辰,[北京·珠江新…],“大平台”,信息安全 / 上市公司 / 500-2000人
211,测试工程师,5k-10k,软件服务｜咨询 旅游｜出行 功能测试 Jira,西南凯亚,[成都·高新区],“国企，保底13薪，社保公积金全额最高比例，餐补”,"软件服务｜咨询,数据服务｜咨询,信息安全 / 不需要融资 / 500-2000人"
212,测试工程师,6k-12k,软件服务｜咨询 功能测试,清大科越,[呼和浩特·赛…],“五险一金 年度体检 生日礼金 各种补贴”,其他 / 不需要融资 / 150-500人
213,测试工程师,16k-25k,内容资讯 分类信息 Python JAVA Linux 自动化测试 SQL Server,北京瑞友,[上海·北新泾],“外企氛围 五险一金基数全额 18天带薪年病假”,人工智能服务 / 上市公司 / 2000人以上
214,测试工程师,15k-25k,自动化测试,捷晓信息科技,[上海·青浦区],“节假日福利，团建旅游”,"软件服务｜咨询,数据服务｜咨询,物流平台 / 未融资 / 500-2000人"
215,测试工程师,8k-15k,工具类产品 PHP,友塔游戏,[上海·虹桥],“福利好 发展空间大”,游戏 / 不需要融资 / 500-2000人
216,测试工程师,20k-30k,Linux 功能测试 黑盒测试 地产科技 自动化测试 Web测试 app测试,中海科技,[深圳·南山区],“世界500强、地产科技、健全的薪酬福利体系”,软件服务｜咨询 / 不需要融资 / 50-150人
217,测试工程师,15k-30k,电商 app测试 移动端,北京京东世纪贸易有限公司,[深圳·南山区],“弹性上班、商业保险、餐费补贴、免费班车”,电商平台 / 上市公司 / 2000人以上
218,测试工程师,10k-20k,IT技术服务｜咨询 在线教育 Vue Spring MySQL Linux 安全测试,蓝青教育,[深圳·宝安区],“MySQL、SqlServer 自动化测”,"软件服务｜咨询,人工智能服务,在线教育 / 未融资 / 50-150人"
219,测试工程师,10k-20k,IT技术服务｜咨询 功能测试 性能测试 自动化测试,京北方,[北京·西二旗],“饭补 五险一金 团队氛围好 节假日正常休息”,IT技术服务｜咨询 / 上市公司 / 2000人以上
220,qa,20k-30k,金融业 JAVA Jmeter 自动化测试 功能测试 Linux,花旗金融,[上海·塘桥],“500强外企”,数据服务｜咨询 / 不需要融资 / 2000人以上
221,测试工程师,12k-24k,软件服务｜咨询 电商平台 性能测试 功能测试 Loadrunner,用友,[北京·西北旺],“大平台，成熟业务，有发展空间，领导好，不卷”,软件服务｜咨询 / 上市公司 / 2000人以上
222,测试工程师,15k-30k,IT技术服务｜咨询 软件服务｜咨询 Linux,速石科技,[上海·杨浦区],“发展空间大 工作氛围佳 扁平化管理”,人工智能服务 / B轮 / 50-150人
223,测试工程师,10k-15k,人工智能服务 JAVA C++ Python Linux 功能测试,阿科伯特机器人,[深圳·西乡],“AI智能，扫地机器人”,人工智能服务 / A轮 / 50-150人
224,测试工程师,10k-16k,电商平台 新零售 功能测试 性能测试 黑盒测试 白盒测试 自动化测试,速强信息,[上海·吴淞],“项目规模大”,移动互联网 / 未融资 / 150-500人
225,自动化测试,17k-20k,数据服务｜咨询 JAVA C# Python selenium UI自动化,北京瑞友,[上海·北新泾],“做五休二 五险一金 大平台 12天年假”,人工智能服务 / 上市公司 / 2000人以上
226,测试工程师,14k-28k,IT技术服务｜咨询 软件服务｜咨询 JAVA 自动化测试 功能测试 Jmeter,信必优Symbio(深圳),[广州·天河区],“可居家办公”,"IT技术服务｜咨询,专业服务｜咨询,软件服务｜咨询 / 未融资 / 2000人以上"
227,测试工程师,9k-10k,IT技术服务｜咨询 Python JAVA,盛也网络,[上海·闵行区],“14”,消费生活 / 未融资 / 50-150人
228,测试工程师,12k-18k,金融业 IT技术服务｜咨询 功能测试 性能测试 自动化测试,京北方,[北京·西二旗],“餐补 五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
229,测试工程师,11k-16k,软件服务｜咨询 MySQL Linux 功能测试 自动化测试,契约锁,[上海·闵行区],“上市公司“泛微软件”投资；包三餐双休”,工具类产品 / C轮 / 500-2000人
230,测试工程师,12k-19k,金融业 IT技术服务｜咨询 功能测试 自动化测试 性能测试 Linux,京北方,[北京·万寿寺],“五险一金 餐补 双休”,IT技术服务｜咨询 / 上市公司 / 2000人以上
231,测试工程师,8k-15k,新能源汽车制造 JAVA C++ Objective-C SQL,泰坦新动力,[珠海·香洲区],“五险一金”,不限 / 上市公司 / 500-2000人
232,测试工程师,10k-20k,信息安全 网络通信 功能测试 性能测试 Linux C++,佳缘科技,[北京·北下关],“多元化培训，多轨制发展路径，成长机制”,信息安全 / 上市公司 / 150-500人
233,软件测试（QA）工程师,14k-20k,专业服务｜咨询 IT技术服务｜咨询 JAVA Python Loadrunner Jmeter,上海优也信息科技有限公司,[上海·青浦区],“世界**工业互联网平台技术”,专业服务｜咨询 / B轮 / 50-150人
234,测试工程师,12k-18k,社交媒体 Mac OS X iOS 功能测试 性能测试 mongoDB,上海元聚,[上海·闵行区],“团队年轻，有活动，有晋升机会，能者居上”,工具类产品 / 不需要融资 / 150-500人
235,应用软件测试工程师,12k-20k,智能硬件 游戏 JAVA Python iOS android,黑鲨科技,[上海·洋泾],“团队实力强大”,智能硬件 / 不需要融资 / 500-2000人
236,硬件测试工程师,15k-20k,智能硬件 制造业 万用表 示波器 功能性测试 电磁兼容 IQC,深圳穗彩,[深圳·南山区],“五险一金 周末双休 大牛团队”,IT技术服务｜咨询 / 上市公司 / 150-500人
237,测试工程师,4k-8k,产品测试 性能测试 功能测试 可靠性测试,禧涤智能,[深圳·坂田],“明星团队”,智能硬件 / A轮 / 50-150人
238,测试工程师,9k-15k,IT技术服务｜咨询 白盒测试 自动化测试 性能测试 Jira Loadrunner,法本信息,[北京·五道口],“双休、大厂、包三餐”,"人工智能服务,IT技术服务｜咨询 / 上市公司 / 2000人以上"
239,测试工程师,25k-45k,软件服务｜咨询 数据服务｜咨询 功能测试,神策数据,[北京·学院路],“五险一金、餐补、下午茶、团建”,数据服务｜咨询 / D轮及以上 / 500-2000人
240,测试工程师,13k-25k,电商平台 JAVA Windows Linux,图森迫,[上海·长征],“项目前景优越 扁平化管理”,电商平台 / A轮 / 50-150人
241,测试工程师,25k-45k,IT技术服务｜咨询 JAVA Python,荣耀终端有限公司,[北京·海淀区],“定期下午茶 五险一金 年终奖金 绩效奖金”,智能硬件 / 不需要融资 / 2000人以上
242,测试工程师,10k-15k,游戏 Jira 功能测试,GamesVessel,[北京·五道口],“一家闷声赚大钱的出海游戏公司”,游戏 / 不需要融资 / 50-150人
243,测试工程师,10k-18k,IT技术服务｜咨询 软件服务｜咨询 JAVA Python 功能测试 性能测试,京北方,[广州·东圃],“上市集团，待遇齐全，双休，稳定性好，远程面”,IT技术服务｜咨询 / 上市公司 / 2000人以上
244,DA-Speech Input tester（数字辅助功能-语音输入测试）,15k-22k,物联网 Linux Android 功能测试,欧思其,[北京·望京],“外企 五险一金”,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务 / 不需要融资 / 50-150人"
245,测试工程师,11k-17k,软件服务｜咨询 IT技术服务｜咨询 JAVA Python,尚简商务咨询中心,[深圳·上沙],"“五险一金, 金融项目”",专业服务｜咨询 / 不需要融资 / 500-2000人
246,测试工程师,6k-12k,IT技术服务｜咨询 MySQL 自动化测试 Loadrunner Jmeter,证通电子,[广州·天河区],“上市公司，全额五险一金”,"信息安全,科技金融 / 上市公司 / 500-2000人"
247,软件测试实习生（23届-深圳）,4k-6k,IT技术服务｜咨询 软件服务｜咨询 功能测试 性能测试 黑盒测试 白盒测试,华资软件,[深圳·福田区],“六险一金，福利好，大平台，大项目”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 500-2000人"
248,测试工程师,11k-22k,科技金融 JAVA 功能测试 性能测试 自动化测试 安全测试,易企银,[杭州·宁围],“六险二金，周末双休，领导nice”,"IT技术服务｜咨询,科技金融 / 不需要融资 / 500-2000人"
249,测试工程师,15k-23k,Python Linux Shell 医疗,平安智慧城,[深圳·南山区],“无”,"人工智能服务,区块链 / 不需要融资 / 2000人以上"
250,业务风控测试开发专家-国际化短视频,30k-60k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[上海·徐汇区],"“下午茶,健身瑜伽,六险一金,股票期权”","内容资讯,短视频 / D轮及以上 / 2000人以上"
251,测试工程师,20k-40k,教育｜培训 功能测试,网易,[北京·海淀区],“大平台 免费4餐 免费班车”,"内容资讯,游戏,音频｜视频媒体 / 上市公司 / 2000人以上"
252,测试工程师,11k-17k,电商平台 MySQL ORACLE 功能测试 自动化测试,博奥特科技,[深圳·福田区],“大咖云集”,"IT技术服务｜咨询,软件服务｜咨询 / 未融资 / 500-2000人"
253,测试工程师,6k-12k,软件服务｜咨询 功能测试,清大科越,[呼和浩特·赛…],“五险一金 年度体检 生日礼金 各种补贴”,其他 / 不需要融资 / 150-500人
254,测试工程师,16k-25k,内容资讯 分类信息 Python JAVA Linux 自动化测试 SQL Server,北京瑞友,[上海·北新泾],“外企氛围 五险一金基数全额 18天带薪年病假”,人工智能服务 / 上市公司 / 2000人以上
255,测试工程师,15k-30k,新零售 生活服务 功能测试,ABOUT TIME,[北京·五道口],“薪资待遇好”,生活服务 / 天使轮 / 50-150人
256,测试工程师,9k-15k,数据服务｜咨询 科技金融 JAVA Python 黑盒测试 白盒测试 自动化测试,盟浪,[北京·朝阳区],“世界500强高管团队、晋升标准清晰、金融+科技”,"数据服务｜咨询,IT技术服务｜咨询 / 天使轮 / 50-150人"
257,测试工程师,15k-28k,金融业 生活服务 JAVA,泰康人寿,[北京·回龙观],“世界500强、大咖带队、薪酬福利、工作氛围”,金融业 / 上市公司 / 2000人以上
258,测试工程师,10k-20k,IT技术服务｜咨询 功能测试 性能测试 自动化测试,京北方,[北京·西二旗],“饭补 五险一金 团队氛围好 节假日正常休息”,IT技术服务｜咨询 / 上市公司 / 2000人以上
259,SDK测试工程师 (MJ004080),13k-25k,MCN｜直播平台 JAVA Python,YY,[广州·番禺区],“大平台，福利好”,社交媒体 / 上市公司 / 500-2000人
260,测试工程师,18k-35k,科技金融 性能测试,华策,[深圳·福田区],“团队好 老板nice 发展空间大 双休”,软件服务｜咨询 / 未融资 / 50-150人
261,测试工程师,14k-28k,科技金融 功能测试 自动化测试 灰盒测试 Jmeter 兼容性测试,瓴岳科技集团,[北京·团结湖],“成长空间大，福利待遇好，管理扁平化”,科技金融 / 不需要融资 / 500-2000人
262,测试工程师,10k-15k,金融业 JAVA Python VBA Jira 禅道,美市科技,[武汉·光谷],“入职五险一金；朝九晚六、周末双休”,数据服务｜咨询 / B轮 / 150-500人
263,测试工程师,8k-15k,科技金融 Linux,中征征信,[上海·曹路],“广阔的发展空间，完善的培训体系”,"数据服务｜咨询,物联网,科技金融 / 不需要融资 / 150-500人"
264,qa,20k-40k,电商平台 数据服务｜咨询 JAVA Python C++ C语言 自动化测试,,[上海·静安区],“外企工作965”,"数据服务｜咨询,IT技术服务｜咨询,人工智能服务 / 不需要融资 / 150-500人"
265,测试工程师,9k-10k,IT技术服务｜咨询 Python JAVA,盛也网络,[上海·闵行区],“14”,消费生活 / 未融资 / 50-150人
266,测试工程师,12k-18k,金融业 IT技术服务｜咨询 功能测试 性能测试 自动化测试,京北方,[北京·西二旗],“餐补 五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
267,软件测试工程师,8k-11k,软件服务｜咨询 功能测试 性能测试 黑盒测试 自动化测试,Aspentech,[上海·浦东新…],“补充医疗保险 试用期全额 15天年假 年度体检”,软件服务｜咨询 / 上市公司 / 500-2000人
268,测试工程师,12k-20k,科技金融 Linux 功能测试 性能测试 自动化测试 Jmeter,江融信,[佛山·桂城],“五险一金 年终双薪 发展前景好 待遇优厚”,科技金融 / B轮 / 150-500人
269,SQA测试开发工程师-飞书,20k-40k,后端开发,字节跳动,[北京·海淀区],"“下午茶,健身瑜伽,六险一金,团队氛围好”","内容资讯,短视频 / D轮及以上 / 2000人以上"
270,测试工程师,3k-6k,生活服务 功能测试 性能测试 本地化测试 兼容性测试 自动化测试,上海修严,[武汉·洪山区],“工作轻松，双休”,生活服务 / 不需要融资 / 15-50人
271,数据库测试工程师,8k-15k,软件服务｜咨询 人工智能服务 JAVA Python SQL Linux 自动化测试,深算院,[深圳·龙华新…],“大咖带队，行业培训，团队下午茶，优质平台”,数据服务、人工智能 / 未融资 / 150-500人
272,测试工程师,12k-24k,软件服务｜咨询 JAVA C语言 Python MySQL Jmeter,金地集团,[杭州·小河],“团队实力”,移动互联网 / 不需要融资 / 2000人以上
273,软件测试实习生（23届-广州）,4k-6k,软件服务｜咨询 工具类产品 功能测试 性能测试 黑盒测试 安全测试,华资软件,[广州·棠下],“六险一金，福利好，大平台，大项目”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 500-2000人"
274,测试工程师,12k-22k,电商平台 新零售 Linux Loadrunner Jmeter 自动化测试 接口测试,驿氪科技EZR,[上海·闵行区],“氛围好，晋升空间大，凝聚力强，注重培养，团建”,营销服务｜咨询 / B轮 / 150-500人
275,测试工程师,9k-15k,IT技术服务｜咨询 白盒测试 自动化测试 性能测试 Jira Loadrunner,法本信息,[北京·五道口],“双休、大厂、包三餐”,"人工智能服务,IT技术服务｜咨询 / 上市公司 / 2000人以上"
276,测试工程师,25k-45k,软件服务｜咨询 数据服务｜咨询 功能测试,神策数据,[北京·学院路],“五险一金、餐补、下午茶、团建”,数据服务｜咨询 / D轮及以上 / 500-2000人
277,测试工程师,14k-17k,汽车交易平台 JAVA Python,微创软件,[杭州·西兴],“前景好”,IT技术服务｜咨询 / 不需要融资 / 2000人以上
278,测试工程师,15k-25k,信息安全 Linux,中睿天下,[北京·上地],"“福利丰厚，领导nice, 快速晋升”",信息安全 / A轮 / 150-500人
279,测试工程师,10k-17k,金融业 科技金融 MySQL,加绩中国,[上海·城隍庙],“国企 加班少 项目长期稳定”,企业服务 / 不需要融资 / 2000人以上
